70.103
69.935
70.005
69.86
71
71.067
72.478
72.45
72.88
73.412
75.088
74.357
74.95
74.598
75.798
77.408
77.582
79.24
78.17
77.835
78.81
79.683
79.143
79.425
79.808
79.577
77.238
79.423
81.085
80.967
77.378
77.165
79.713
80.363
81.302
80.007
80.387
79.902
81.8
81.217
81.238
79.75
80.905
80.075
78.262
74.545
72.02
73.162
68.38
68.34
74.702
72.33
75.685
73.23
72.257
66.543
71.335
68.857
62.057
69.493
60.553
63.215
61.667
61.195
57.31
56.092
61.72
61.38
64.61
61.935
63.702
63.572
60.228
61.232
60.353
65.618
64.857
66.518
66.997
68.312
71.762
71.107
71.673
70.7
69.232
67.092
69.025
68.757
70.743
70.793
69.645
71.933
73.45
72.268
73.29
74.39
75.158
75.935
77.533
NaN
NaN
76.912
77.385
76.927
78.74
78.285
79.808
79.213
79.723
79.183
79.527
79.562
79.485
80.463
80.835
81.28
80.58
82.875
83.365
85.997
88.21
83.975
84.7
85.747
88.02
87.897
87.933
87.43
89.717
91.632
90.015
91.21
88.408
90.445
91.2
91.027
91.027
93.463
93.173
95.342
95.753
95.92
95.478
97.058
97.725
96.522
96.327
98.357
97
97.272
92.845
92.615
94.81
93.253
95.04
96.19
106.26
108.94
109.67
110.06
113.9
111.11
112.73
109.38
113.01
115.01
114.91
114.61
115.56
115.71
118.28
124.37
125.86
124.82
126.52
125.01
124.81
129.04
134.18
131.4
120.88
120.96
112.82
117.32
113.49
112
115.36
115.54
112.13
110.34
106.84
110.08
111.81
107.12
108.22
112.28
114.96
114.09
115.81
116.79
113.02
116.5
113.16
115.08
114.97
116.97
124.4
121.1
121.19
120.71
119.02
115.98
117.51
116.87
115.75
115.04
115.05
116.6
111.2
115.32
108.86
108.77
110.44
114.95
119.03
118.69
116.32
115.97
119.49
119.21
119.26
120.3
119.39
118.03
118.64
117.34
113.85
115.17
116.03
116.59
119.05
122.72
123.08
122.94
122.25
123.75
124.38
121.78
123.24
122.41
121.78
127.88
127.81
128.7
